sensor_id,date,reading,sensors_sensor_parameter,sensors_station_id
3839,2018-09-06 01:00:00,32.0021,NO2,568
3839,2018-09-06 00:00:00,41.6827,NO2,568
3839,2018-09-05 23:00:00,40.5063,NO2,568
3839,2018-09-05 22:00:00,51.2607,NO2,568
3839,2018-09-05 21:00:00,57.3611,NO2,568
3839,2018-09-05 20:00:00,40.5679,NO2,568
3839,2018-09-05 19:00:00,23.5457,NO2,568
3839,2018-09-05 18:00:00,9.63382,NO2,568
3839,2018-09-05 17:00:00,11.2468,NO2,568
3839,2018-09-05 16:00:00,7.92152,NO2,568
3839,2018-09-05 15:00:00,7.97463,NO2,568
3839,2018-09-05 14:00:00,7.60764,NO2,568
3839,2018-09-05 13:00:00,7.04731,NO2,568
3839,2018-09-05 12:00:00,8.58488,NO2,568
3839,2018-09-05 11:00:00,17.0311,NO2,568
3839,2018-09-05 10:00:00,22.9148,NO2,568
3839,2018-09-05 09:00:00,23.6238,NO2,568
3839,2018-09-05 08:00:00,26.623,NO2,568
3839,2018-09-05 07:00:00,24.685,NO2,568
3839,2018-09-05 06:00:00,18.514,NO2,568
3839,2018-09-05 05:00:00,16.1723,NO2,568
3839,2018-09-05 04:00:00,17.1278,NO2,568
3839,2018-09-05 03:00:00,18.5687,NO2,568
3839,2018-09-05 02:00:00,17.9925,NO2,568
3839,2018-09-05 01:00:00,19.7345,NO2,568
3844,2018-09-07 14:00:00,45.7003,PM2.5,568
3844,2018-09-07 13:00:00,35.1303,PM2.5,568
3844,2018-09-07 12:00:00,34.9047,PM2.5,568
3844,2018-09-07 11:00:00,36.3889,PM2.5,568
3844,2018-09-07 10:00:00,45.0017,PM2.5,568
3844,2018-09-07 09:00:00,55.8569,PM2.5,568
3844,2018-09-07 08:00:00,37.4058,PM2.5,568
3844,2018-09-07 07:00:00,33.4981,PM2.5,568
3844,2018-09-07 06:00:00,33.4925,PM2.5,568
3844,2018-09-07 05:00:00,35.3589,PM2.5,568
3844,2018-09-07 04:00:00,36.9669,PM2.5,568
3844,2018-09-07 03:00:00,37.1611,PM2.5,568
3844,2018-09-07 02:00:00,36.8986,PM2.5,568
3844,2018-09-07 01:00:00,34.1356,PM2.5,568
3844,2018-09-07 00:00:00,32.2475,PM2.5,568
3844,2018-09-06 23:00:00,30.5397,PM2.5,568
3844,2018-09-06 22:00:00,30.9339,PM2.5,568
3844,2018-09-06 21:00:00,27.0956,PM2.5,568
3844,2018-09-06 20:00:00,23.3864,PM2.5,568
3844,2018-09-06 19:00:00,14.4864,PM2.5,568
3844,2018-09-06 18:00:00,12.8325,PM2.5,568
3844,2018-09-06 17:00:00,11.3764,PM2.5,568
3844,2018-09-06 16:00:00,10.9703,PM2.5,568
3844,2018-09-06 15:00:00,10.575,PM2.5,568
3844,2018-09-06 14:00:00,13.8944,PM2.5,568
3844,2018-09-06 13:00:00,14.6047,PM2.5,568
3844,2018-09-06 12:00:00,24.8183,PM2.5,568
3844,2018-09-06 11:00:00,32.1869,PM2.5,568
3844,2018-09-06 10:00:00,31.3864,PM2.5,568
3844,2018-09-06 09:00:00,32.5189,PM2.5,568
3844,2018-09-06 08:00:00,26.8375,PM2.5,568
3844,2018-09-06 07:00:00,25.9728,PM2.5,568
3844,2018-09-06 06:00:00,23.9822,PM2.5,568
3844,2018-09-06 05:00:00,23.1825,PM2.5,568
3844,2018-09-06 04:00:00,23.0778,PM2.5,568
3844,2018-09-06 03:00:00,22.2464,PM2.5,568
3844,2018-09-06 02:00:00,24.4064,PM2.5,568
3844,2018-09-06 01:00:00,25.7044,PM2.5,568
3844,2018-09-06 00:00:00,25.3414,PM2.5,568
3844,2018-09-05 23:00:00,23.9306,PM2.5,568
3844,2018-09-05 22:00:00,24.2828,PM2.5,568
3844,2018-09-05 21:00:00,21.4317,PM2.5,568
3844,2018-09-05 20:00:00,15.9167,PM2.5,568
3844,2018-09-05 19:00:00,13.0647,PM2.5,568
3844,2018-09-05 18:00:00,12.8842,PM2.5,568
3844,2018-09-05 17:00:00,12.2006,PM2.5,568
3844,2018-09-05 16:00:00,10.3669,PM2.5,568
3844,2018-09-05 15:00:00,12.2539,PM2.5,568
3844,2018-09-05 14:00:00,15.3336,PM2.5,568
3844,2018-09-05 13:00:00,18.9111,PM2.5,568
3844,2018-09-05 12:00:00,19.755,PM2.5,568
3844,2018-09-05 11:00:00,24.135,PM2.5,568
3844,2018-09-05 10:00:00,31.38,PM2.5,568
3844,2018-09-05 09:00:00,32.6292,PM2.5,568
3844,2018-09-05 08:00:00,27.0525,PM2.5,568
3844,2018-09-05 07:00:00,27.2331,PM2.5,568
3844,2018-09-05 06:00:00,25.8989,PM2.5,568
3844,2018-09-05 05:00:00,25.7942,PM2.5,568
3844,2018-09-05 04:00:00,27.2119,PM2.5,568
3844,2018-09-05 03:00:00,27.9367,PM2.5,568
3844,2018-09-05 02:00:00,28.4144,PM2.5,568
3844,2018-09-05 01:00:00,26.3633,PM2.5,568
3841,2018-09-07 14:00:00,96.8689,O3,568
3841,2018-09-07 13:00:00,92.2756,O3,568
3841,2018-09-07 12:00:00,84.9989,O3,568
3841,2018-09-07 11:00:00,67.1267,O3,568
3841,2018-09-07 10:00:00,31.9444,O3,568
3841,2018-09-07 09:00:00,17.1572,O3,568
3841,2018-09-07 08:00:00,0.93611,O3,568
3841,2018-09-07 07:00:00,0.33667,O3,568
3841,2018-09-07 06:00:00,0.075,O3,568
3841,2018-09-07 05:00:00,0.27056,O3,568
3841,2018-09-07 04:00:00,0.25889,O3,568
3841,2018-09-07 03:00:00,0.33556,O3,568
3841,2018-09-07 02:00:00,0.915,O3,568
3841,2018-09-07 01:00:00,2.97389,O3,568
3841,2018-09-07 00:00:00,2.58111,O3,568
3841,2018-09-06 23:00:00,4.46889,O3,568
3841,2018-09-06 22:00:00,8.76444,O3,568
3841,2018-09-06 21:00:00,34.3494,O3,568
3841,2018-09-06 20:00:00,26.1583,O3,568
3841,2018-09-06 19:00:00,81.2489,O3,568
3841,2018-09-06 18:00:00,88.9156,O3,568
3841,2018-09-06 17:00:00,96.4856,O3,568
3841,2018-09-06 16:00:00,105.789,O3,568
3841,2018-09-06 15:00:00,104.373,O3,568
3841,2018-09-06 14:00:00,101.747,O3,568
3841,2018-09-06 10:00:00,37.3083,O3,568
3841,2018-09-06 09:00:00,24.1794,O3,568
3841,2018-09-06 08:00:00,6.84278,O3,568
3841,2018-09-06 07:00:00,1.48778,O3,568
3841,2018-09-06 06:00:00,1.19,O3,568
3841,2018-09-06 05:00:00,1.41278,O3,568
3841,2018-09-06 04:00:00,1.11111,O3,568
3841,2018-09-06 03:00:00,1.17111,O3,568
3841,2018-09-06 02:00:00,1.43389,O3,568
3841,2018-09-06 01:00:00,1.77556,O3,568
3841,2018-09-06 00:00:00,2.73333,O3,568
3841,2018-09-05 23:00:00,11.6467,O3,568
3841,2018-09-05 22:00:00,10.89,O3,568
3841,2018-09-05 21:00:00,17.2889,O3,568
3841,2018-09-05 20:00:00,46.435,O3,568
3841,2018-09-05 19:00:00,76.9244,O3,568
3841,2018-09-05 18:00:00,97.1922,O3,568
3841,2018-09-05 17:00:00,96.3767,O3,568
3841,2018-09-05 16:00:00,102.427,O3,568
3841,2018-09-05 15:00:00,99.3956,O3,568
3841,2018-09-05 14:00:00,93.0989,O3,568
3841,2018-09-05 13:00:00,88.8644,O3,568
3841,2018-09-05 12:00:00,81.3472,O3,568
3841,2018-09-05 11:00:00,56.1311,O3,568
3841,2018-09-05 10:00:00,38.8556,O3,568
3841,2018-09-05 09:00:00,33.3317,O3,568
3841,2018-09-05 08:00:00,28.9828,O3,568
3841,2018-09-05 07:00:00,30.4406,O3,568
3841,2018-09-05 06:00:00,35.3367,O3,568
3841,2018-09-05 05:00:00,36.5933,O3,568
3841,2018-09-05 04:00:00,29.3961,O3,568
3841,2018-09-05 03:00:00,38.935,O3,568
3841,2018-09-05 02:00:00,39.4444,O3,568
3841,2018-09-05 01:00:00,41.9122,O3,568
3847,2018-09-07 14:00:00,10.3453,SO2,568
3847,2018-09-07 13:00:00,11.6787,SO2,568
3847,2018-09-07 12:00:00,9.33542,SO2,568
3847,2018-09-07 11:00:00,4.36595,SO2,568
3847,2018-09-07 10:00:00,2.76069,SO2,568
3847,2018-09-07 09:00:00,3.2782,SO2,568
3847,2018-09-07 08:00:00,2.82417,SO2,568
3847,2018-09-07 07:00:00,2.09748,SO2,568
3847,2018-09-07 06:00:00,2.01683,SO2,568
3847,2018-09-07 05:00:00,1.59024,SO2,568
3847,2018-09-07 04:00:00,1.60801,SO2,568
3847,2018-09-07 03:00:00,1.4758,SO2,568
3847,2018-09-07 02:00:00,1.48864,SO2,568
3847,2018-09-07 01:00:00,1.54887,SO2,568
3847,2018-09-07 00:00:00,1.71114,SO2,568
3847,2018-09-06 23:00:00,2.1139,SO2,568
3847,2018-09-06 22:00:00,2.63009,SO2,568
3847,2018-09-06 21:00:00,3.15523,SO2,568
3847,2018-09-06 20:00:00,1.73524,SO2,568
3847,2018-09-06 19:00:00,1.01623,SO2,568
3847,2018-09-06 18:00:00,1.13607,SO2,568
3847,2018-09-06 17:00:00,0.88383,SO2,568
3847,2018-09-06 16:00:00,1.03677,SO2,568
3847,2018-09-06 15:00:00,0.95026,SO2,568
3847,2018-09-06 14:00:00,1.05451,SO2,568
3847,2018-09-06 11:00:00,9.80701,SO2,568
3847,2018-09-06 10:00:00,8.94788,SO2,568
3847,2018-09-06 09:00:00,6.32047,SO2,568
3847,2018-09-06 08:00:00,3.89564,SO2,568
3847,2018-09-06 07:00:00,3.84429,SO2,568
3847,2018-09-06 06:00:00,3.44765,SO2,568
3847,2018-09-06 05:00:00,3.4885,SO2,568
3847,2018-09-06 04:00:00,3.31661,SO2,568
3847,2018-09-06 03:00:00,3.39068,SO2,568
3847,2018-09-06 02:00:00,3.31565,SO2,568
3847,2018-09-06 01:00:00,3.46832,SO2,568
3847,2018-09-06 00:00:00,3.34934,SO2,568
3847,2018-09-05 23:00:00,3.43031,SO2,568
3847,2018-09-05 22:00:00,3.54508,SO2,568
3847,2018-09-05 21:00:00,3.631,SO2,568
3847,2018-09-05 20:00:00,3.26393,SO2,568
3847,2018-09-05 19:00:00,3.15846,SO2,568
3847,2018-09-05 18:00:00,3.0668,SO2,568
3847,2018-09-05 17:00:00,3.36652,SO2,568
3847,2018-09-05 16:00:00,3.23899,SO2,568
3847,2018-09-05 15:00:00,3.34358,SO2,568
3847,2018-09-05 14:00:00,3.98519,SO2,568
3847,2018-09-05 13:00:00,4.20886,SO2,568
3847,2018-09-05 12:00:00,4.65871,SO2,568
3847,2018-09-05 11:00:00,8.9129,SO2,568
3847,2018-09-05 10:00:00,9.82164,SO2,568
3847,2018-09-05 09:00:00,6.18058,SO2,568
3847,2018-09-05 08:00:00,3.70803,SO2,568
3847,2018-09-05 07:00:00,3.30575,SO2,568
3847,2018-09-05 06:00:00,3.2759,SO2,568
3847,2018-09-05 05:00:00,3.4807,SO2,568
3847,2018-09-05 04:00:00,3.29972,SO2,568
3847,2018-09-05 03:00:00,3.30043,SO2,568
3847,2018-09-05 02:00:00,3.40422,SO2,568
3847,2018-09-05 01:00:00,3.45712,SO2,568
3902,2018-09-07 14:00:00,43.3919,PM10,584
3902,2018-09-07 13:00:00,0.62108,PM10,584
3902,2018-09-07 12:00:00,49.3272,PM10,584
3902,2018-09-07 11:00:00,26.4706,PM10,584
3902,2018-09-07 10:00:00,51.8188,PM10,584
3902,2018-09-07 09:00:00,63.3098,PM10,584
3902,2018-09-07 08:00:00,46.4298,PM10,584
3902,2018-09-07 07:00:00,38.165,PM10,584
3902,2018-09-07 06:00:00,33.9098,PM10,584
3902,2018-09-07 05:00:00,32.4897,PM10,584
3902,2018-09-07 04:00:00,31.1195,PM10,584
3902,2018-09-07 03:00:00,30.8634,PM10,584
3902,2018-09-07 02:00:00,35.3649,PM10,584
3902,2018-09-07 01:00:00,38.7717,PM10,584
3902,2018-09-07 00:00:00,38.3567,PM10,584
3902,2018-09-06 23:00:00,38.5176,PM10,584
3902,2018-09-06 22:00:00,38.865,PM10,584
3902,2018-09-06 21:00:00,41.2456,PM10,584
3902,2018-09-06 20:00:00,0.58972,PM10,584
3902,2018-09-06 19:00:00,18.7779,PM10,584
3902,2018-09-06 18:00:00,18.4289,PM10,584
3902,2018-09-06 17:00:00,10.968,PM10,584
3902,2018-09-06 16:00:00,19.5646,PM10,584
3902,2018-09-06 15:00:00,14.5934,PM10,584
3902,2018-09-06 14:00:00,15.3481,PM10,584
3902,2018-09-06 13:00:00,49.8924,PM10,584
3902,2018-09-06 12:00:00,34.8341,PM10,584
3902,2018-09-06 11:00:00,33.6341,PM10,584
3902,2018-09-06 10:00:00,35.6409,PM10,584
3902,2018-09-06 09:00:00,52.3891,PM10,584
3902,2018-09-06 08:00:00,34.64,PM10,584
3902,2018-09-06 07:00:00,23.655,PM10,584
3902,2018-09-06 06:00:00,19.0838,PM10,584
3902,2018-09-06 05:00:00,22.5096,PM10,584
3902,2018-09-06 04:00:00,19.5337,PM10,584
3902,2018-09-06 03:00:00,19.0957,PM10,584
3902,2018-09-06 02:00:00,22.6683,PM10,584
3902,2018-09-06 01:00:00,28.9947,PM10,584
3902,2018-09-06 00:00:00,43.7879,PM10,584
3902,2018-09-05 23:00:00,55.7995,PM10,584
3902,2018-09-05 22:00:00,27.393,PM10,584
3902,2018-09-05 21:00:00,20.681,PM10,584
3902,2018-09-05 20:00:00,10.5057,PM10,584
3902,2018-09-05 19:00:00,8.70295,PM10,584
3902,2018-09-05 18:00:00,16.773,PM10,584
3902,2018-09-05 17:00:00,12.4935,PM10,584
3902,2018-09-05 16:00:00,13.0806,PM10,584
3902,2018-09-05 15:00:00,13.2674,PM10,584
3902,2018-09-05 14:00:00,19.1941,PM10,584
3902,2018-09-05 13:00:00,50.9411,PM10,584
3902,2018-09-05 12:00:00,28.0977,PM10,584
3902,2018-09-05 11:00:00,29.4259,PM10,584
3902,2018-09-05 10:00:00,38.7749,PM10,584
3902,2018-09-05 09:00:00,23.8286,PM10,584
3902,2018-09-05 08:00:00,28.4893,PM10,584
3902,2018-09-05 07:00:00,22.3495,PM10,584
3902,2018-09-05 06:00:00,25.3059,PM10,584
3902,2018-09-05 05:00:00,23.0927,PM10,584
3902,2018-09-05 04:00:00,24.992,PM10,584
3902,2018-09-05 03:00:00,25.5621,PM10,584
3902,2018-09-05 02:00:00,28.4681,PM10,584
3902,2018-09-05 01:00:00,23.7293,PM10,584
18030,2018-09-07 14:00:00,0.14598,C6H6,584
18030,2018-09-07 13:00:00,0.16646,C6H6,584
18030,2018-09-07 12:00:00,0.21968,C6H6,584
18030,2018-09-07 11:00:00,0.21428,C6H6,584
18030,2018-09-07 10:00:00,0.38209,C6H6,584
18030,2018-09-07 09:00:00,0.98668,C6H6,584
18030,2018-09-07 08:00:00,0.76342,C6H6,584
18030,2018-09-07 07:00:00,0.67688,C6H6,584
18030,2018-09-07 06:00:00,0.45154,C6H6,584
18030,2018-09-07 05:00:00,0.55519,C6H6,584
18030,2018-09-07 04:00:00,0.45577,C6H6,584
18030,2018-09-07 03:00:00,0.44823,C6H6,584
18030,2018-09-07 02:00:00,0.54051,C6H6,584
18030,2018-09-07 01:00:00,0.52232,C6H6,584
18030,2018-09-07 00:00:00,0.7035,C6H6,584
18030,2018-09-06 23:00:00,0.64364,C6H6,584
18030,2018-09-06 22:00:00,0.46609,C6H6,584
18030,2018-09-06 21:00:00,0.36985,C6H6,584
18030,2018-09-06 20:00:00,0.40295,C6H6,584
18030,2018-09-06 19:00:00,0.16474,C6H6,584
18030,2018-09-06 18:00:00,0.15118,C6H6,584
18030,2018-09-06 17:00:00,0.14971,C6H6,584
18030,2018-09-06 16:00:00,0.17928,C6H6,584
18030,2018-09-06 15:00:00,0.13652,C6H6,584
18030,2018-09-06 14:00:00,0.13783,C6H6,584
18030,2018-09-06 13:00:00,0.24925,C6H6,584
18030,2018-09-06 12:00:00,0.16949,C6H6,584
18030,2018-09-06 11:00:00,0.22686,C6H6,584
18030,2018-09-06 10:00:00,0.42085,C6H6,584
18030,2018-09-06 09:00:00,0.86229,C6H6,584
18030,2018-09-06 08:00:00,1.14126,C6H6,584
18030,2018-09-06 07:00:00,0.69851,C6H6,584
18030,2018-09-06 06:00:00,0.35149,C6H6,584
18030,2018-09-06 05:00:00,0.36993,C6H6,584
18030,2018-09-06 04:00:00,0.33241,C6H6,584
18030,2018-09-06 03:00:00,0.45931,C6H6,584
18030,2018-09-06 02:00:00,0.60541,C6H6,584
18030,2018-09-06 01:00:00,0.42323,C6H6,584
18030,2018-09-06 00:00:00,0.77055,C6H6,584
18030,2018-09-05 23:00:00,1.1442,C6H6,584
18030,2018-09-05 22:00:00,0.71297,C6H6,584
18030,2018-09-05 21:00:00,0.70303,C6H6,584
18030,2018-09-05 20:00:00,0.26176,C6H6,584
18030,2018-09-05 19:00:00,0.15465,C6H6,584
18030,2018-09-05 18:00:00,0.14288,C6H6,584
18030,2018-09-05 17:00:00,0.22531,C6H6,584
18030,2018-09-05 16:00:00,0.17424,C6H6,584
18030,2018-09-05 15:00:00,0.15418,C6H6,584
18030,2018-09-05 14:00:00,0.14833,C6H6,584
18030,2018-09-05 13:00:00,0.14497,C6H6,584
18030,2018-09-05 12:00:00,0.18284,C6H6,584
18030,2018-09-05 11:00:00,0.29687,C6H6,584
18030,2018-09-05 10:00:00,0.27758,C6H6,584
18030,2018-09-05 09:00:00,0.38249,C6H6,584
18030,2018-09-05 08:00:00,0.4596,C6H6,584
18030,2018-09-05 07:00:00,0.46599,C6H6,584
18030,2018-09-05 06:00:00,0.42589,C6H6,584
18030,2018-09-05 05:00:00,0.36039,C6H6,584
18030,2018-09-05 04:00:00,0.37918,C6H6,584
18030,2018-09-05 03:00:00,0.41464,C6H6,584
18030,2018-09-05 02:00:00,0.41232,C6H6,584
18030,2018-09-05 01:00:00,0.4889,C6H6,584
14781,2018-09-07 14:00:00,114.725,O3,584
14781,2018-09-07 13:00:00,112.921,O3,584
14781,2018-09-07 12:00:00,102.308,O3,584
14781,2018-09-07 11:00:00,92.98,O3,584
14781,2018-09-07 10:00:00,73.5728,O3,584
14781,2018-09-07 09:00:00,26.0806,O3,584
14781,2018-09-07 08:00:00,6.06556,O3,584
14781,2018-09-07 07:00:00,1.75389,O3,584
14781,2018-09-07 06:00:00,1.26278,O3,584
14781,2018-09-07 05:00:00,3.26722,O3,584
14781,2018-09-07 04:00:00,7.01056,O3,584
14781,2018-09-07 03:00:00,7.49278,O3,584
14781,2018-09-07 02:00:00,7.13667,O3,584
14781,2018-09-07 01:00:00,9.99389,O3,584
14781,2018-09-07 00:00:00,3.79944,O3,584
14781,2018-09-06 23:00:00,9.675,O3,584
14781,2018-09-06 22:00:00,30.0956,O3,584
14781,2018-09-06 21:00:00,63.4967,O3,584
14781,2018-09-06 20:00:00,77.38,O3,584
14781,2018-09-06 19:00:00,96.0706,O3,584
14781,2018-09-06 18:00:00,103.158,O3,584
14781,2018-09-06 17:00:00,107.36,O3,584
14781,2018-09-06 16:00:00,106.531,O3,584
14781,2018-09-06 15:00:00,105.877,O3,584
14781,2018-09-06 14:00:00,105.334,O3,584
14781,2018-09-06 13:00:00,101.442,O3,584
14781,2018-09-06 12:00:00,90.4339,O3,584
14781,2018-09-06 11:00:00,80.6117,O3,584
14781,2018-09-06 10:00:00,58.9561,O3,584
14781,2018-09-06 09:00:00,40.0233,O3,584
14781,2018-09-06 08:00:00,8.01,O3,584
14781,2018-09-06 07:00:00,0.58889,O3,584
14781,2018-09-06 06:00:00,0.87389,O3,584
14781,2018-09-06 05:00:00,2.03611,O3,584
14781,2018-09-06 04:00:00,7.14778,O3,584
14781,2018-09-06 03:00:00,5.53333,O3,584
14781,2018-09-06 02:00:00,0.38556,O3,584
14781,2018-09-06 01:00:00,2.42556,O3,584
14781,2018-09-06 00:00:00,2.40889,O3,584
14781,2018-09-05 23:00:00,6.63444,O3,584
14781,2018-09-05 22:00:00,3.135,O3,584
14781,2018-09-05 21:00:00,47.3778,O3,584
14781,2018-09-05 20:00:00,74.0406,O3,584
14781,2018-09-05 19:00:00,90.3978,O3,584
14781,2018-09-05 18:00:00,98.8533,O3,584
14781,2018-09-05 17:00:00,98.2106,O3,584
14781,2018-09-05 16:00:00,94.4444,O3,584
14781,2018-09-05 15:00:00,92.6172,O3,584
14781,2018-09-05 14:00:00,96.2967,O3,584
14781,2018-09-05 13:00:00,96.43,O3,584
14781,2018-09-05 12:00:00,88.5694,O3,584
14781,2018-09-05 11:00:00,72.8944,O3,584
14781,2018-09-05 10:00:00,59.0328,O3,584
14781,2018-09-05 09:00:00,39.4133,O3,584
14781,2018-09-05 08:00:00,23.5567,O3,584
14781,2018-09-05 07:00:00,1.90889,O3,584
14781,2018-09-05 06:00:00,1.22056,O3,584
14781,2018-09-05 05:00:00,7.16778,O3,584
14781,2018-09-05 04:00:00,15.0067,O3,584
14781,2018-09-05 03:00:00,12.9478,O3,584
14781,2018-09-05 02:00:00,18.9072,O3,584
14781,2018-09-05 01:00:00,9.08389,O3,584
3970,2018-09-07 14:00:00,27.1506,PM10,600
3970,2018-09-07 13:00:00,46.4089,PM10,600
3970,2018-09-07 12:00:00,65.2261,PM10,600
3970,2018-09-07 11:00:00,46.4391,PM10,600
3970,2018-09-07 10:00:00,29.568,PM10,600
3970,2018-09-07 09:00:00,39.9446,PM10,600
3970,2018-09-07 08:00:00,34.1687,PM10,600
3970,2018-09-07 07:00:00,28.5126,PM10,600
3970,2018-09-07 06:00:00,20.5714,PM10,600
3970,2018-09-07 05:00:00,25.4143,PM10,600
3970,2018-09-07 04:00:00,26.8038,PM10,600
3970,2018-09-07 03:00:00,26.3126,PM10,600
3970,2018-09-07 02:00:00,22.7738,PM10,600
3970,2018-09-07 01:00:00,22.7811,PM10,600
3970,2018-09-07 00:00:00,27.0182,PM10,600
3970,2018-09-06 23:00:00,31.8875,PM10,600
3970,2018-09-06 22:00:00,24.9319,PM10,600
3970,2018-09-06 21:00:00,23.0129,PM10,600
3970,2018-09-06 20:00:00,15.0964,PM10,600
3970,2018-09-06 19:00:00,17.7165,PM10,600
3970,2018-09-06 18:00:00,14.5128,PM10,600
3970,2018-09-06 17:00:00,20.7692,PM10,600
3970,2018-09-06 16:00:00,14.7778,PM10,600
3970,2018-09-06 15:00:00,20.6761,PM10,600
3970,2018-09-06 14:00:00,19.963,PM10,600
3970,2018-09-06 13:00:00,37.9649,PM10,600
3970,2018-09-06 12:00:00,33.3148,PM10,600
3970,2018-09-06 11:00:00,35.2173,PM10,600
3970,2018-09-06 10:00:00,34.0619,PM10,600
3970,2018-09-06 09:00:00,40.6076,PM10,600
3970,2018-09-06 08:00:00,31.7043,PM10,600
3970,2018-09-06 07:00:00,22.9254,PM10,600
3970,2018-09-06 06:00:00,20.6846,PM10,600
3970,2018-09-06 05:00:00,26.4661,PM10,600
3970,2018-09-06 04:00:00,36.9801,PM10,600
3970,2018-09-06 03:00:00,25.2357,PM10,600
3970,2018-09-06 02:00:00,25.749,PM10,600
3970,2018-09-06 01:00:00,27.9007,PM10,600
3970,2018-09-06 00:00:00,30.5213,PM10,600
3970,2018-09-05 23:00:00,30.5028,PM10,600
3970,2018-09-05 22:00:00,28.0292,PM10,600
3970,2018-09-05 21:00:00,13.7899,PM10,600
3970,2018-09-05 20:00:00,15.8175,PM10,600
3970,2018-09-05 19:00:00,22.0761,PM10,600
3970,2018-09-05 18:00:00,19.2333,PM10,600
3970,2018-09-05 17:00:00,18.844,PM10,600
3970,2018-09-05 16:00:00,18.1269,PM10,600
3970,2018-09-05 15:00:00,14.5948,PM10,600
3970,2018-09-05 14:00:00,24.8498,PM10,600
3970,2018-09-05 13:00:00,24.1387,PM10,600
3970,2018-09-05 12:00:00,31.288,PM10,600
3970,2018-09-05 11:00:00,33.1319,PM10,600
3970,2018-09-05 10:00:00,29.5478,PM10,600
3970,2018-09-05 09:00:00,37.628,PM10,600
3970,2018-09-05 08:00:00,26.8715,PM10,600
3970,2018-09-05 07:00:00,31.5205,PM10,600
3970,2018-09-05 06:00:00,31.7494,PM10,600
3970,2018-09-05 05:00:00,25.8172,PM10,600
3970,2018-09-05 04:00:00,21.4068,PM10,600
3970,2018-09-05 03:00:00,24.8789,PM10,600
3970,2018-09-05 02:00:00,25.8168,PM10,600
3970,2018-09-05 01:00:00,25.1806,PM10,600
3964,2018-09-07 14:00:00,2.15753,C6H6,600
3964,2018-09-07 13:00:00,3.62907,C6H6,600
3964,2018-09-07 12:00:00,11.3698,C6H6,600
3964,2018-09-07 11:00:00,9.64068,C6H6,600
3964,2018-09-07 10:00:00,1.81613,C6H6,600
3964,2018-09-07 09:00:00,1.58643,C6H6,600
3964,2018-09-07 08:00:00,1.48061,C6H6,600
3964,2018-09-07 07:00:00,1.21584,C6H6,600
3964,2018-09-07 06:00:00,1.28948,C6H6,600
3964,2018-09-07 05:00:00,1.25253,C6H6,600
3964,2018-09-07 04:00:00,1.8511,C6H6,600
3964,2018-09-07 03:00:00,3.75489,C6H6,600
3964,2018-09-07 02:00:00,7.6574,C6H6,600
3964,2018-09-07 01:00:00,0.33363,C6H6,600
3964,2018-09-07 00:00:00,0.28052,C6H6,600
3964,2018-09-06 23:00:00,0.27731,C6H6,600
3964,2018-09-06 22:00:00,0.26015,C6H6,600
3964,2018-09-06 21:00:00,0.32405,C6H6,600
3964,2018-09-06 20:00:00,0.22164,C6H6,600
3964,2018-09-06 19:00:00,0.16001,C6H6,600
3964,2018-09-06 18:00:00,0.16414,C6H6,600
3964,2018-09-06 17:00:00,0.19926,C6H6,600
3964,2018-09-06 16:00:00,0.17525,C6H6,600
3964,2018-09-06 15:00:00,0.19833,C6H6,600
3964,2018-09-06 14:00:00,0.19585,C6H6,600
3964,2018-09-06 13:00:00,0.1971,C6H6,600
3964,2018-09-06 12:00:00,0.43137,C6H6,600
3964,2018-09-06 11:00:00,0.33526,C6H6,600
3964,2018-09-06 10:00:00,0.33565,C6H6,600
3964,2018-09-06 09:00:00,0.30819,C6H6,600
3964,2018-09-06 08:00:00,0.28977,C6H6,600
3964,2018-09-06 07:00:00,0.29243,C6H6,600
3964,2018-09-06 06:00:00,0.31739,C6H6,600
3964,2018-09-06 05:00:00,0.27855,C6H6,600
3964,2018-09-06 04:00:00,0.24515,C6H6,600
3964,2018-09-06 03:00:00,0.29494,C6H6,600
3964,2018-09-06 02:00:00,0.30791,C6H6,600
3964,2018-09-06 01:00:00,0.30971,C6H6,600
3964,2018-09-06 00:00:00,0.33,C6H6,600
3964,2018-09-05 23:00:00,0.28414,C6H6,600
3964,2018-09-05 22:00:00,0.31378,C6H6,600
3964,2018-09-05 21:00:00,0.34104,C6H6,600
3964,2018-09-05 20:00:00,0.17406,C6H6,600
3964,2018-09-05 19:00:00,0.16371,C6H6,600
3964,2018-09-05 18:00:00,0.16677,C6H6,600
3964,2018-09-05 17:00:00,0.16497,C6H6,600
3964,2018-09-05 16:00:00,0.15881,C6H6,600
3964,2018-09-05 15:00:00,0.1669,C6H6,600
3964,2018-09-05 14:00:00,0.18334,C6H6,600
3964,2018-09-05 13:00:00,0.21394,C6H6,600
3964,2018-09-05 12:00:00,0.25966,C6H6,600
3964,2018-09-05 11:00:00,0.3179,C6H6,600
3964,2018-09-05 10:00:00,0.32374,C6H6,600
3964,2018-09-05 09:00:00,0.33372,C6H6,600
3964,2018-09-05 08:00:00,0.32032,C6H6,600
3964,2018-09-05 07:00:00,0.32652,C6H6,600
3964,2018-09-05 06:00:00,0.29192,C6H6,600
3964,2018-09-05 05:00:00,0.28259,C6H6,600
3964,2018-09-05 04:00:00,0.25194,C6H6,600
3964,2018-09-05 03:00:00,0.24478,C6H6,600
